"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1993"	"1993"	22549
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1994"	"1994"	21676
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1995"	"1995"	21039
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1996"	"1996"	20676
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1997"	"1997"	20648
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1998"	"1998"	21069
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"1999"	"1999"	21698
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2000"	"2000"	22011
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2001"	"2001"	22569
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2002"	"2002"	23387
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2003"	"2003"	23977
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2004"	"2004"	24803
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2005"	"2005"	24997
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2006"	"2006"	25219
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2007"	"2007"	26857
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2008"	"2008"	27675
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2009"	"2009"	28504
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2010"	"2010"	30053
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2011"	"2011"	31498
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2012"	"2012"	31715
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2013"	"2013"	32033
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2014"	"2014"	32557
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2015"	"2015"	32972
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2016"	"2016"	33235
	"60-64 years "	"60-64"	"District of Columbia"	"11"	"2017"	"2017"	33489
"Total"	"60-64 years "	"60-64"	"District of Columbia"	"11"			730024
	"60-64 years "	"60-64"	"Florida"	"12"	"1990"	"1990"	674795
	"60-64 years "	"60-64"	"Florida"	"12"	"1991"	"1991"	679684
	"60-64 years "	"60-64"	"Florida"	"12"	"1992"	"1992"	670968
	"60-64 years "	"60-64"	"Florida"	"12"	"1993"	"1993"	657265
	"60-64 years "	"60-64"	"Florida"	"12"	"1994"	"1994"	650449
	"60-64 years "	"60-64"	"Florida"	"12"	"1995"	"1995"	653104
	"60-64 years "	"60-64"	"Florida"	"12"	"1996"	"1996"	655486
	"60-64 years "	"60-64"	"Florida"	"12"	"1997"	"1997"	669573
	"60-64 years "	"60-64"	"Florida"	"12"	"1998"	"1998"	692497
	"60-64 years "	"60-64"	"Florida"	"12"	"1999"	"1999"	720321
	"60-64 years "	"60-64"	"Florida"	"12"	"2000"	"2000"	743001
	"60-64 years "	"60-64"	"Florida"	"12"	"2001"	"2001"	766195
	"60-64 years "	"60-64"	"Florida"	"12"	"2002"	"2002"	796937
	"60-64 years "	"60-64"	"Florida"	"12"	"2003"	"2003"	843248
	"60-64 years "	"60-64"	"Florida"	"12"	"2004"	"2004"	887744
	"60-64 years "	"60-64"	"Florida"	"12"	"2005"	"2005"	927259
	"60-64 years "	"60-64"	"Florida"	"12"	"2006"	"2006"	958167
	"60-64 years "	"60-64"	"Florida"	"12"	"2007"	"2007"	1020705
	"60-64 years "	"60-64"	"Florida"	"12"	"2008"	"2008"	1058462
	"60-64 years "	"60-64"	"Florida"	"12"	"2009"	"2009"	1095519
	"60-64 years "	"60-64"	"Florida"	"12"	"2010"	"2010"	1143149
	"60-64 years "	"60-64"	"Florida"	"12"	"2011"	"2011"	1192564
	"60-64 years "	"60-64"	"Florida"	"12"	"2012"	"2012"	1179666
	"60-64 years "	"60-64"	"Florida"	"12"	"2013"	"2013"	1191764
	"60-64 years "	"60-64"	"Florida"	"12"	"2014"	"2014"	1222733
	"60-64 years "	"60-64"	"Florida"	"12"	"2015"	"2015"	1262077
	"60-64 years "	"60-64"	"Florida"	"12"	"2016"	"2016"	1303453
	"60-64 years "	"60-64"	"Florida"	"12"	"2017"	"2017"	1349211
"Total"	"60-64 years "	"60-64"	"Florida"	"12"			25665996
	"60-64 years "	"60-64"	"Georgia"	"13"	"1990"	"1990"	239229
	"60-64 years "	"60-64"	"Georgia"	"13"	"1991"	"1991"	241243
	"60-64 years "	"60-64"	"Georgia"	"13"	"1992"	"1992"	243067
	"60-64 years "	"60-64"	"Georgia"	"13"	"1993"	"1993"	243551
	"60-64 years "	"60-64"	"Georgia"	"13"	"1994"	"1994"	246011
	"60-64 years "	"60-64"	"Georgia"	"13"	"1995"	"1995"	251909
	"60-64 years "	"60-64"	"Georgia"	"13"	"1996"	"1996"	256590
	"60-64 years "	"60-64"	"Georgia"	"13"	"1997"	"1997"	262333
	"60-64 years "	"60-64"	"Georgia"	"13"	"1998"	"1998"	270387
	"60-64 years "	"60-64"	"Georgia"	"13"	"1999"	"1999"	280449
	"60-64 years "	"60-64"	"Georgia"	"13"	"2000"	"2000"	288239
	"60-64 years "	"60-64"	"Georgia"	"13"	"2001"	"2001"	298870
	"60-64 years "	"60-64"	"Georgia"	"13"	"2002"	"2002"	312985
	"60-64 years "	"60-64"	"Georgia"	"13"	"2003"	"2003"	334301
	"60-64 years "	"60-64"	"Georgia"	"13"	"2004"	"2004"	351031
	"60-64 years "	"60-64"	"Georgia"	"13"	"2005"	"2005"	367749
	"60-64 years "	"60-64"	"Georgia"	"13"	"2006"	"2006"	383636
	"60-64 years "	"60-64"	"Georgia"	"13"	"2007"	"2007"	422824
	"60-64 years "	"60-64"	"Georgia"	"13"	"2008"	"2008"	447320
	"60-64 years "	"60-64"	"Georgia"	"13"	"2009"	"2009"	474041
	"60-64 years "	"60-64"	"Georgia"	"13"	"2010"	"2010"	500963
	"60-64 years "	"60-64"	"Georgia"	"13"	"2011"	"2011"	524681
	"60-64 years "	"60-64"	"Georgia"	"13"	"2012"	"2012"	523670
	"60-64 years "	"60-64"	"Georgia"	"13"	"2013"	"2013"	529487
	"60-64 years "	"60-64"	"Georgia"	"13"	"2014"	"2014"	541073
	"60-64 years "	"60-64"	"Georgia"	"13"	"2015"	"2015"	555804
	"60-64 years "	"60-64"	"Georgia"	"13"	"2016"	"2016"	571283
	"60-64 years "	"60-64"	"Georgia"	"13"	"2017"	"2017"	589752
"Total"	"60-64 years "	"60-64"	"Georgia"	"13"			10552478
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1990"	"1990"	49174
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1991"	"1991"	49513
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1992"	"1992"	48845
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1993"	"1993"	47495
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1994"	"1994"	46129
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1995"	"1995"	45328
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1996"	"1996"	44513
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1997"	"1997"	44556
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1998"	"1998"	45005
	"60-64 years "	"60-64"	"Hawaii"	"15"	"1999"	"1999"	45708
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2000"	"2000"	46620
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2001"	"2001"	48203
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2002"	"2002"	50378
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2003"	"2003"	53072
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2004"	"2004"	57576
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2005"	"2005"	61262
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2006"	"2006"	64908
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2007"	"2007"	70144
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2008"	"2008"	75104
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2009"	"2009"	78549
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2010"	"2010"	83045
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2011"	"2011"	86318
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2012"	"2012"	87116
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2013"	"2013"	88182
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2014"	"2014"	89100
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2015"	"2015"	89685
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2016"	"2016"	90448
	"60-64 years "	"60-64"	"Hawaii"	"15"	"2017"	"2017"	90653
"Total"	"60-64 years "	"60-64"	"Hawaii"	"15"			1776629
	"60-64 years "	"60-64"	"Idaho"	"16"	"1990"	"1990"	38598
	"60-64 years "	"60-64"	"Idaho"	"16"	"1991"	"1991"	39599
	"60-64 years "	"60-64"	"Idaho"	"16"	"1992"	"1992"	39960
	"60-64 years "	"60-64"	"Idaho"	"16"	"1993"	"1993"	40322
	"60-64 years "	"60-64"	"Idaho"	"16"	"1994"	"1994"	40747
	"60-64 years "	"60-64"	"Idaho"	"16"	"1995"	"1995"	41771
	"60-64 years "	"60-64"	"Idaho"	"16"	"1996"	"1996"	42387
	"60-64 years "	"60-64"	"Idaho"	"16"	"1997"	"1997"	43435
	"60-64 years "	"60-64"	"Idaho"	"16"	"1998"	"1998"	44891
	"60-64 years "	"60-64"	"Idaho"	"16"	"1999"	"1999"	46544
	"60-64 years "	"60-64"	"Idaho"	"16"	"2000"	"2000"	47842
	"60-64 years "	"60-64"	"Idaho"	"16"	"2001"	"2001"	49957
	"60-64 years "	"60-64"	"Idaho"	"16"	"2002"	"2002"	52303
	"60-64 years "	"60-64"	"Idaho"	"16"	"2003"	"2003"	55895
	"60-64 years "	"60-64"	"Idaho"	"16"	"2004"	"2004"	59118
	"60-64 years "	"60-64"	"Idaho"	"16"	"2005"	"2005"	62630
	"60-64 years "	"60-64"	"Idaho"	"16"	"2006"	"2006"	65865
	"60-64 years "	"60-64"	"Idaho"	"16"	"2007"	"2007"	71768
	"60-64 years "	"60-64"	"Idaho"	"16"	"2008"	"2008"	75980
	"60-64 years "	"60-64"	"Idaho"	"16"	"2009"	"2009"	79845
	"60-64 years "	"60-64"	"Idaho"	"16"	"2010"	"2010"	84322
	"60-64 years "	"60-64"	"Idaho"	"16"	"2011"	"2011"	89206
	"60-64 years "	"60-64"	"Idaho"	"16"	"2012"	"2012"	90184
	"60-64 years "	"60-64"	"Idaho"	"16"	"2013"	"2013"	92469
	"60-64 years "	"60-64"	"Idaho"	"16"	"2014"	"2014"	94947
	"60-64 years "	"60-64"	"Idaho"	"16"	"2015"	"2015"	97645
	"60-64 years "	"60-64"	"Idaho"	"16"	"2016"	"2016"	100603
	"60-64 years "	"60-64"	"Idaho"	"16"	"2017"	"2017"	103841
"Total"	"60-64 years "	"60-64"	"Idaho"	"16"			1792674
	"60-64 years "	"60-64"	"Illinois"	"17"	"1990"	"1990"	490499
	"60-64 years "	"60-64"	"Illinois"	"17"	"1991"	"1991"	486214
	"60-64 years "	"60-64"	"Illinois"	"17"	"1992"	"1992"	476695
	"60-64 years "	"60-64"	"Illinois"	"17"	"1993"	"1993"	465263
	"60-64 years "	"60-64"	"Illinois"	"17"	"1994"	"1994"	454505
	"60-64 years "	"60-64"	"Illinois"	"17"	"1995"	"1995"	448526
	"60-64 years "	"60-64"	"Illinois"	"17"	"1996"	"1996"	443641
	"60-64 years "	"60-64"	"Illinois"	"17"	"1997"	"1997"	444622
	"60-64 years "	"60-64"	"Illinois"	"17"	"1998"	"1998"	452911
	"60-64 years "	"60-64"	"Illinois"	"17"	"1999"	"1999"	461748
	"60-64 years "	"60-64"	"Illinois"	"17"	"2000"	"2000"	464665
	"60-64 years "	"60-64"	"Illinois"	"17"	"2001"	"2001"	471511
	"60-64 years "	"60-64"	"Illinois"	"17"	"2002"	"2002"	487129
	"60-64 years "	"60-64"	"Illinois"	"17"	"2003"	"2003"	509631
	"60-64 years "	"60-64"	"Illinois"	"17"	"2004"	"2004"	523872
	"60-64 years "	"60-64"	"Illinois"	"17"	"2005"	"2005"	533991
	"60-64 years "	"60-64"	"Illinois"	"17"	"2006"	"2006"	544441
	"60-64 years "	"60-64"	"Illinois"	"17"	"2007"	"2007"	585472
	"60-64 years "	"60-64"	"Illinois"	"17"	"2008"	"2008"	607263
	"60-64 years "	"60-64"	"Illinois"	"17"	"2009"	"2009"	636573
	"60-64 years "	"60-64"	"Illinois"	"17"	"2010"	"2010"	672936
	"60-64 years "	"60-64"	"Illinois"	"17"	"2011"	"2011"	707939
	"60-64 years "	"60-64"	"Illinois"	"17"	"2012"	"2012"	709671
	"60-64 years "	"60-64"	"Illinois"	"17"	"2013"	"2013"	722650
	"60-64 years "	"60-64"	"Illinois"	"17"	"2014"	"2014"	738996
	"60-64 years "	"60-64"	"Illinois"	"17"	"2015"	"2015"	756872
	"60-64 years "	"60-64"	"Illinois"	"17"	"2016"	"2016"	770727
	"60-64 years "	"60-64"	"Illinois"	"17"	"2017"	"2017"	786514
"Total"	"60-64 years "	"60-64"	"Illinois"	"17"			15855477
	"60-64 years "	"60-64"	"Indiana"	"18"	"1990"	"1990"	244301
	"60-64 years "	"60-64"	"Indiana"	"18"	"1991"	"1991"	243189
	"60-64 years "	"60-64"	"Indiana"	"18"	"1992"	"1992"	239523
	"60-64 years "	"60-64"	"Indiana"	"18"	"1993"	"1993"	234373
	"60-64 years "	"60-64"	"Indiana"	"18"	"1994"	"1994"	229190
	"60-64 years "	"60-64"	"Indiana"	"18"	"1995"	"1995"	227648
	"60-64 years "	"60-64"	"Indiana"	"18"	"1996"	"1996"	226034
	"60-64 years "	"60-64"	"Indiana"	"18"	"1997"	"1997"	225824
	"60-64 years "	"60-64"	"Indiana"	"18"	"1998"	"1998"	229611
	"60-64 years "	"60-64"	"Indiana"	"18"	"1999"	"1999"	234501
	"60-64 years "	"60-64"	"Indiana"	"18"	"2000"	"2000"	236858
	"60-64 years "	"60-64"	"Indiana"	"18"	"2001"	"2001"	242189
	"60-64 years "	"60-64"	"Indiana"	"18"	"2002"	"2002"	250725
	"60-64 years "	"60-64"	"Indiana"	"18"	"2003"	"2003"	263296
	"60-64 years "	"60-64"	"Indiana"	"18"	"2004"	"2004"	270823
	"60-64 years "	"60-64"	"Indiana"	"18"	"2005"	"2005"	278475
	"60-64 years "	"60-64"	"Indiana"	"18"	"2006"	"2006"	283688
	"60-64 years "	"60-64"	"Indiana"	"18"	"2007"	"2007"	307215
	"60-64 years "	"60-64"	"Indiana"	"18"	"2008"	"2008"	319378
	"60-64 years "	"60-64"	"Indiana"	"18"	"2009"	"2009"	336550
	"60-64 years "	"60-64"	"Indiana"	"18"	"2010"	"2010"	354298
	"60-64 years "	"60-64"	"Indiana"	"18"	"2011"	"2011"	372333
	"60-64 years "	"60-64"	"Indiana"	"18"	"2012"	"2012"	372863
	"60-64 years "	"60-64"	"Indiana"	"18"	"2013"	"2013"	380114
	"60-64 years "	"60-64"	"Indiana"	"18"	"2014"	"2014"	388459
	"60-64 years "	"60-64"	"Indiana"	"18"	"2015"	"2015"	397753
	"60-64 years "	"60-64"	"Indiana"	"18"	"2016"	"2016"	406395
	"60-64 years "	"60-64"	"Indiana"	"18"	"2017"	"2017"	415431
"Total"	"60-64 years "	"60-64"	"Indiana"	"18"			8211037
	"60-64 years "	"60-64"	"Iowa"	"19"	"1990"	"1990"	127375
	"60-64 years "	"60-64"	"Iowa"	"19"	"1991"	"1991"	126222
	"60-64 years "	"60-64"	"Iowa"	"19"	"1992"	"1992"	124304
	"60-64 years "	"60-64"	"Iowa"	"19"	"1993"	"1993"	120958
	"60-64 years "	"60-64"	"Iowa"	"19"	"1994"	"1994"	118555
	"60-64 years "	"60-64"	"Iowa"	"19"	"1995"	"1995"	117932
	"60-64 years "	"60-64"	"Iowa"	"19"	"1996"	"1996"	116591
	"60-64 years "	"60-64"	"Iowa"	"19"	"1997"	"1997"	116365
	"60-64 years "	"60-64"	"Iowa"	"19"	"1998"	"1998"	117528
	"60-64 years "	"60-64"	"Iowa"	"19"	"1999"	"1999"	118821
	"60-64 years "	"60-64"	"Iowa"	"19"	"2000"	"2000"	118855
	"60-64 years "	"60-64"	"Iowa"	"19"	"2001"	"2001"	120471
	"60-64 years "	"60-64"	"Iowa"	"19"	"2002"	"2002"	122646
	"60-64 years "	"60-64"	"Iowa"	"19"	"2003"	"2003"	127419
	"60-64 years "	"60-64"	"Iowa"	"19"	"2004"	"2004"	130741
	"60-64 years "	"60-64"	"Iowa"	"19"	"2005"	"2005"	133529
	"60-64 years "	"60-64"	"Iowa"	"19"	"2006"	"2006"	135795
	"60-64 years "	"60-64"	"Iowa"	"19"	"2007"	"2007"	146906
	"60-64 years "	"60-64"	"Iowa"	"19"	"2008"	"2008"	153268
	"60-64 years "	"60-64"	"Iowa"	"19"	"2009"	"2009"	161057
	"60-64 years "	"60-64"	"Iowa"	"19"	"2010"	"2010"	170411
	"60-64 years "	"60-64"	"Iowa"	"19"	"2011"	"2011"	180489
	"60-64 years "	"60-64"	"Iowa"	"19"	"2012"	"2012"	182209
	"60-64 years "	"60-64"	"Iowa"	"19"	"2013"	"2013"	186450
	"60-64 years "	"60-64"	"Iowa"	"19"	"2014"	"2014"	190762
	"60-64 years "	"60-64"	"Iowa"	"19"	"2015"	"2015"	195478
	"60-64 years "	"60-64"	"Iowa"	"19"	"2016"	"2016"	198436
	"60-64 years "	"60-64"	"Iowa"	"19"	"2017"	"2017"	201280
"Total"	"60-64 years "	"60-64"	"Iowa"	"19"			4060853
	"60-64 years "	"60-64"	"Kansas"	"20"	"1990"	"1990"	105168
	"60-64 years "	"60-64"	"Kansas"	"20"	"1991"	"1991"	104215
	"60-64 years "	"60-64"	"Kansas"	"20"	"1992"	"1992"	103608
	"60-64 years "	"60-64"	"Kansas"	"20"	"1993"	"1993"	101614
	"60-64 years "	"60-64"	"Kansas"	"20"	"1994"	"1994"	100058
	"60-64 years "	"60-64"	"Kansas"	"20"	"1995"	"1995"	99537
	"60-64 years "	"60-64"	"Kansas"	"20"	"1996"	"1996"	98085
	"60-64 years "	"60-64"	"Kansas"	"20"	"1997"	"1997"	97168
	"60-64 years "	"60-64"	"Kansas"	"20"	"1998"	"1998"	97926
	"60-64 years "	"60-64"	"Kansas"	"20"	"1999"	"1999"	98820
	"60-64 years "	"60-64"	"Kansas"	"20"	"2000"	"2000"	99110
	"60-64 years "	"60-64"	"Kansas"	"20"	"2001"	"2001"	100792
	"60-64 years "	"60-64"	"Kansas"	"20"	"2002"	"2002"	103693
	"60-64 years "	"60-64"	"Kansas"	"20"	"2003"	"2003"	108502
	"60-64 years "	"60-64"	"Kansas"	"20"	"2004"	"2004"	112414
	"60-64 years "	"60-64"	"Kansas"	"20"	"2005"	"2005"	115840
	"60-64 years "	"60-64"	"Kansas"	"20"	"2006"	"2006"	118498
	"60-64 years "	"60-64"	"Kansas"	"20"	"2007"	"2007"	129429
	"60-64 years "	"60-64"	"Kansas"	"20"	"2008"	"2008"	135325
	"60-64 years "	"60-64"	"Kansas"	"20"	"2009"	"2009"	142409
	"60-64 years "	"60-64"	"Kansas"	"20"	"2010"	"2010"	150576
	"60-64 years "	"60-64"	"Kansas"	"20"	"2011"	"2011"	159159
	"60-64 years "	"60-64"	"Kansas"	"20"	"2012"	"2012"	160093
	"60-64 years "	"60-64"	"Kansas"	"20"	"2013"	"2013"	163681
	"60-64 years "	"60-64"	"Kansas"	"20"	"2014"	"2014"	168095
	"60-64 years "	"60-64"	"Kansas"	"20"	"2015"	"2015"	172594
	"60-64 years "	"60-64"	"Kansas"	"20"	"2016"	"2016"	176129
	"60-64 years "	"60-64"	"Kansas"	"20"	"2017"	"2017"	179857
"Total"	"60-64 years "	"60-64"	"Kansas"	"20"			3502395
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1990"	"1990"	161063
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1991"	"1991"	160992
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1992"	"1992"	159681
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1993"	"1993"	158063
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1994"	"1994"	156721
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1995"	"1995"	157730
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1996"	"1996"	157499
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1997"	"1997"	157724
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1998"	"1998"	161730
	"60-64 years "	"60-64"	"Kentucky"	"21"	"1999"	"1999"	166288
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2000"	"2000"	168986
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2001"	"2001"	173020
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2002"	"2002"	179629
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2003"	"2003"	187971
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2004"	"2004"	192768
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2005"	"2005"	198043
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2006"	"2006"	202771
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2007"	"2007"	218956
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2008"	"2008"	229628
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2009"	"2009"	241381
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2010"	"2010"	253302
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2011"	"2011"	265264
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2012"	"2012"	263652
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2013"	"2013"	265866
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2014"	"2014"	269820
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2015"	"2015"	275350
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2016"	"2016"	279648
	"60-64 years "	"60-64"	"Kentucky"	"21"	"2017"	"2017"	284644
"Total"	"60-64 years "	"60-64"	"Kentucky"	"21"			5748190
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1990"	"1990"	172475
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1991"	"1991"	171013
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1992"	"1992"	168756
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1993"	"1993"	165755
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1994"	"1994"	163184
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1995"	"1995"	162977
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1996"	"1996"	162382
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1997"	"1997"	162817
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1998"	"1998"	165406
	"60-64 years "	"60-64"	"Louisiana"	"22"	"1999"	"1999"	169228
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2000"	"2000"	170890
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2001"	"2001"	174623
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2002"	"2002"	180351
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2003"	"2003"	188104
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2004"	"2004"	194085
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2005"	"2005"	199873
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2006"	"2006"	194988
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2007"	"2007"	211429
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2008"	"2008"	222222
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2009"	"2009"	233325
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2010"	"2010"	245814
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2011"	"2011"	258984
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2012"	"2012"	259199
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2013"	"2013"	264061
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2014"	"2014"	270744
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2015"	"2015"	278580
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2016"	"2016"	284566
	"60-64 years "	"60-64"	"Louisiana"	"22"	"2017"	"2017"	290415
"Total"	"60-64 years "	"60-64"	"Louisiana"	"22"			5786246
	"60-64 years "	"60-64"	"Maine"	"23"	"1990"	"1990"	54794
	"60-64 years "	"60-64"	"Maine"	"23"	"1991"	"1991"	54865
	"60-64 years "	"60-64"	"Maine"	"23"	"1992"	"1992"	54506
	"60-64 years "	"60-64"	"Maine"	"23"	"1993"	"1993"	53617
	"60-64 years "	"60-64"	"Maine"	"23"	"1994"	"1994"	52560
	"60-64 years "	"60-64"	"Maine"	"23"	"1995"	"1995"	52283
	"60-64 years "	"60-64"	"Maine"	"23"	"1996"	"1996"	52090
	"60-64 years "	"60-64"	"Maine"	"23"	"1997"	"1997"	52100
	"60-64 years "	"60-64"	"Maine"	"23"	"1998"	"1998"	52830
	"60-64 years "	"60-64"	"Maine"	"23"	"1999"	"1999"	54088
	"60-64 years "	"60-64"	"Maine"	"23"	"2000"	"2000"	54962
	"60-64 years "	"60-64"	"Maine"	"23"	"2001"	"2001"	56132
	"60-64 years "	"60-64"	"Maine"	"23"	"2002"	"2002"	58414
	"60-64 years "	"60-64"	"Maine"	"23"	"2003"	"2003"	62133
	"60-64 years "	"60-64"	"Maine"	"23"	"2004"	"2004"	65653
	"60-64 years "	"60-64"	"Maine"	"23"	"2005"	"2005"	68680
	"60-64 years "	"60-64"	"Maine"	"23"	"2006"	"2006"	70988
	"60-64 years "	"60-64"	"Maine"	"23"	"2007"	"2007"	77556
	"60-64 years "	"60-64"	"Maine"	"23"	"2008"	"2008"	81694
	"60-64 years "	"60-64"	"Maine"	"23"	"2009"	"2009"	85777
	"60-64 years "	"60-64"	"Maine"	"23"	"2010"	"2010"	90615
	"60-64 years "	"60-64"	"Maine"	"23"	"2011"	"2011"	95272
	"60-64 years "	"60-64"	"Maine"	"23"	"2012"	"2012"	94925
	"60-64 years "	"60-64"	"Maine"	"23"	"2013"	"2013"	96045
	"60-64 years "	"60-64"	"Maine"	"23"	"2014"	"2014"	97896
	"60-64 years "	"60-64"	"Maine"	"23"	"2015"	"2015"	99660
	"60-64 years "	"60-64"	"Maine"	"23"	"2016"	"2016"	101327
	"60-64 years "	"60-64"	"Maine"	"23"	"2017"	"2017"	103271
"Total"	"60-64 years "	"60-64"	"Maine"	"23"			1994733
	"60-64 years "	"60-64"	"Maryland"	"24"	"1990"	"1990"	195308
	"60-64 years "	"60-64"	"Maryland"	"24"	"1991"	"1991"	195219
	"60-64 years "	"60-64"	"Maryland"	"24"	"1992"	"1992"	192596
	"60-64 years "	"60-64"	"Maryland"	"24"	"1993"	"1993"	188991
	"60-64 years "	"60-64"	"Maryland"	"24"	"1994"	"1994"	186427
	"60-64 years "	"60-64"	"Maryland"	"24"	"1995"	"1995"	186154
	"60-64 years "	"60-64"	"Maryland"	"24"	"1996"	"1996"	186121
	"60-64 years "	"60-64"	"Maryland"	"24"	"1997"	"1997"	187756
	"60-64 years "	"60-64"	"Maryland"	"24"	"1998"	"1998"	192273
	"60-64 years "	"60-64"	"Maryland"	"24"	"1999"	"1999"	198420
	"60-64 years "	"60-64"	"Maryland"	"24"	"2000"	"2000"	202843
